Sequence_Name,Source_File,Sequence_Length,pI,MW,Polar_Pct,A_Pct,L_Pct,V_Pct,I_Pct,P_Pct,F_Pct,W_Pct,M_Pct,G_Pct,GRAVY_Score,Avg_KD_Hydrophobicity,Max_KD_Hydrophobicity
Pacanalotamab_TNFRSF17-CD269-BCMA-TNFRSF13A_Heavy_Chain_1,pacanalotamab.py,121,6.31,13524.86,0.58,6.61,4.96,9.09,2.48,3.31,1.65,2.48,2.48,9.09,-0.47,-0.45,1.65
Pacanalotamab_TNFRSF17-CD269-BCMA-TNFRSF13A_Light_Chain_1,pacanalotamab.py,107,6.75,11793.98,0.59,3.74,6.54,3.74,6.54,5.61,3.74,1.87,0.93,8.41,-0.45,-0.45,0.82
Pacanalotamab_CD3E_Heavy_Chain_2,pacanalotamab.py,125,9.08,14025.48,0.56,8,6.4,8,2.4,1.6,3.2,3.2,1.6,9.6,-0.44,-0.42,1.65
Pacanalotamab_CD3E_Light_Chain_2,pacanalotamab.py,109,8.7,11292.6,0.45,6.42,10.09,9.17,0.92,7.34,2.75,2.75,0,15.6,-0.07,-0.08,1.44
Pasotuxizumab_FOLH1-GCPII-PSMA_Heavy_Chain_1,pasotuxizumab.py,121,7.92,13450.05,0.5,7.44,9.09,6.61,4.13,2.48,3.31,2.48,2.48,11.57,-0.15,-0.13,1.65
Pasotuxizumab_FOLH1-GCPII-PSMA_Light_Chain_1,pasotuxizumab.py,107,5.08,11727.7,0.63,6.54,3.74,5.61,4.67,4.67,3.74,0.93,0.93,6.54,-0.51,-0.51,0.98
Pasotuxizumab_CD3E_Heavy_Chain_2,pasotuxizumab.py,125,9.08,14025.48,0.56,8,6.4,8,2.4,1.6,3.2,3.2,1.6,9.6,-0.44,-0.42,1.65
Pasotuxizumab_CD3E_Light_Chain_2,pasotuxizumab.py,109,8.7,11292.6,0.45,6.42,10.09,9.17,0.92,7.34,2.75,2.75,0,15.6,-0.07,-0.08,1.44
Pasritamig_KLK2-KLK2A2-hGK-1-hK2_Heavy_Chain_1,pasritamig.py,125,7.92,13536.98,0.54,3.2,6.4,9.6,4.8,4.8,2.4,3.2,0.8,10.4,-0.08,-0.08,1.7
Pasritamig_KLK2-KLK2A2-hGK-1-hK2_Light_Chain_1,pasritamig.py,107,8.64,11548.83,0.54,6.54,7.48,3.74,5.61,5.61,5.61,0.93,0.93,9.35,-0.19,-0.19,1.74
Pasritamig_CD3E_Heavy_Chain_2,pasritamig.py,116,8.65,12730.04,0.53,6.03,7.76,6.9,2.59,2.59,4.31,3.45,1.72,12.07,-0.29,-0.27,1.65
Pasritamig_CD3E_Light_Chain_2,pasritamig.py,107,9.01,11616.87,0.57,5.61,5.61,2.8,7.48,5.61,3.74,1.87,0.93,9.35,-0.4,-0.4,0.93
Pavurutamab_TNFRSF17-CD269-BCMA-TNFRSF13A_Heavy_Chain_1,pavurutamab.py,121,6.3,13570.96,0.59,6.61,4.96,9.09,2.48,3.31,1.65,2.48,2.48,8.26,-0.45,-0.43,1.65
Pavurutamab_TNFRSF17-CD269-BCMA-TNFRSF13A_Light_Chain_1,pavurutamab.py,107,6.75,11769,0.59,3.74,6.54,3.74,6.54,5.61,3.74,1.87,0.93,8.41,-0.4,-0.4,0.82
Pavurutamab_CD3E_Heavy_Chain_2,pavurutamab.py,125,9.08,14025.48,0.56,8,6.4,8,2.4,1.6,3.2,3.2,1.6,9.6,-0.44,-0.42,1.65
Pavurutamab_CD3E_Light_Chain_2,pavurutamab.py,109,8.7,11292.6,0.45,6.42,10.09,9.17,0.92,7.34,2.75,2.75,0,15.6,-0.07,-0.08,1.44
Plamotamab_MS4A1-CD20_Heavy_Chain_1,plamotamab.py,121,8.56,13266.63,0.55,8.26,4.13,9.09,2.48,2.48,2.48,3.31,2.48,10.74,-0.33,-0.31,1.65
Plamotamab_MS4A1-CD20_Light_Chain_1,plamotamab.py,106,9.04,11353.56,0.56,4.72,5.66,6.6,5.66,7.55,3.77,1.89,0,8.49,-0.26,-0.26,1.66
Plamotamab_CD3E_Heavy_Chain_2,plamotamab.py,125,8.94,13911.34,0.54,7.2,7.2,8.8,1.6,1.6,4,3.2,1.6,11.2,-0.31,-0.29,1.65
Plamotamab_CD3E_Light_Chain_2,plamotamab.py,112,9.04,11569.84,0.47,8.93,8.04,8.04,1.79,7.14,1.79,2.68,0,14.29,-0.24,-0.21,1.2
Podentamig1_TNFRSF17-BCM-BCMA-CD269-TNFRSF13A_Heavy_Chain_1,podentamig1.py,119,8.64,13049.42,0.54,6.72,7.56,7.56,4.2,5.04,1.68,2.52,0.84,10.08,-0.37,-0.36,1.22
Podentamig1_ALB_Heavy_Chain_2,podentamig1.py,115,8.72,12166.52,0.52,5.22,9.57,8.7,2.61,2.61,3.48,1.74,1.74,12.17,-0.08,-0.06,1.65
Podentamig2_CD3E_Heavy_Chain_1,podentamig2.py,125,9.08,14062.52,0.56,8.8,6.4,8,3.2,1.6,3.2,3.2,0.8,8.8,-0.42,-0.41,1.65
Podentamig2_CD3E_Light_Chain_1,podentamig2.py,109,8.7,11336.66,0.46,6.42,10.09,9.17,0.92,7.34,2.75,2.75,0,14.68,-0.07,-0.09,1.52
Ragistomig_PDL1-CD274_Heavy_Chain_1,ragistomig.py,119,5.3,13152.51,0.53,7.56,8.4,7.56,3.36,2.52,2.52,3.36,1.68,10.08,-0.26,-0.24,1.22
Ragistomig_PDL1-CD274_Light_Chain_1,ragistomig.py,107,8.62,11608.84,0.59,5.61,5.61,4.67,5.61,6.54,3.74,0.93,0.93,7.48,-0.39,-0.39,0.82
Ragistomig_TNFRSF9-CD137-4-1BB_Heavy_Chain_2,ragistomig.py,121,6.48,13440.82,0.55,6.61,8.26,6.61,2.48,1.65,3.31,3.31,2.48,9.92,-0.31,-0.29,1.65
Ragistomig_TNFRSF9-CD137-4-1BB_Light_Chain_2,ragistomig.py,110,6.74,11591.65,0.55,6.36,8.18,5.45,3.64,6.36,1.82,1.82,0,10.91,-0.28,-0.29,1.44
Ramantamig1_CD3E_Heavy_Chain_1,ramantamig1.py,120,9.3,13601.94,0.59,5,9.17,7.5,2.5,4.17,2.5,4.17,0,5.83,-0.46,-0.45,1.65
Ramantamig1_CD3E_Light_Chain_1,ramantamig1.py,110,9.01,11394.52,0.55,6.36,8.18,6.36,3.64,4.55,2.73,0.91,0,11.82,-0.22,-0.23,1.44
Ramantamig1_GPRC5D_Heavy_Chain_2,ramantamig1.py,119,9.04,13147.89,0.56,3.36,10.08,10.08,3.36,5.04,1.68,2.52,2.52,5.04,-0.13,-0.13,1.31
Ramantamig1_GPRC5D_Light_Chain_2,ramantamig1.py,112,8.71,12341.83,0.53,3.57,8.04,6.25,5.36,7.14,5.36,0.89,1.79,8.93,-0.28,-0.29,1.28
Silevimig_Rabies-Lyssavirus-Glycoprotein-G-epitope-III_Heavy_Chain_1,silevimig.py,118,8.62,12827.16,0.53,6.78,7.63,8.47,2.54,1.69,2.54,2.54,1.69,12.71,-0.34,-0.32,1.65
Silevimig_Rabies-Lyssavirus-Glycoprotein-G-epitope-III_Light_Chain_1,silevimig.py,107,8.68,11686.84,0.59,5.61,5.61,3.74,5.61,6.54,4.67,0.93,0.93,7.48,-0.56,-0.56,0.93
Silevimig_Rabies-Lyssavirus-Glycoprotein-G-epitope-I_Heavy_Chain_2,silevimig.py,127,5.25,13821.16,0.53,7.09,5.51,7.09,3.94,3.15,3.94,3.15,1.57,11.81,-0.28,-0.26,1.71
Silevimig_Rabies-Lyssavirus-Glycoprotein-G-epitope-I_Light_Chain_2,silevimig.py,112,5.62,11684.75,0.54,6.25,6.25,6.25,2.68,6.25,2.68,0.89,0.89,13.39,-0.35,-0.36,1.44
Solitomab_EPCAM-CD326_Heavy_Chain_1,solitomab.py,120,6.12,13353.78,0.53,6.67,7.5,5.83,3.33,3.33,4.17,4.17,1.67,10,-0.39,-0.37,1.22
Solitomab_EPCAM-CD326_Light_Chain_1,solitomab.py,113,6.46,12389.73,0.58,4.42,9.73,5.31,2.65,5.31,2.65,1.77,1.77,7.96,-0.42,-0.42,1.14
Solitomab_CD3E_Heavy_Chain_2,solitomab.py,119,7.86,13347.62,0.62,6.72,4.2,7.56,2.52,2.52,1.68,2.52,1.68,8.4,-0.55,-0.53,1.22
Solitomab_CD3E_Light_Chain_2,solitomab.py,106,8.62,11448.59,0.57,8.49,6.6,4.72,3.77,5.66,1.89,2.83,0.94,8.49,-0.47,-0.47,1.66
Surovatamig_CD3D&CD3E_Heavy_Chain_1,surovatamig.py,123,8.04,13360.69,0.51,8.13,8.94,6.5,2.44,1.63,2.44,3.25,1.63,13.82,-0.33,-0.31,1.65
Surovatamig_CD3D&CD3E_Light_Chain_1,surovatamig.py,107,8.72,11646.86,0.54,8.41,6.54,4.67,4.67,5.61,3.74,2.8,0.93,8.41,-0.32,-0.32,1.28
Surovatamig_CD19_Heavy_Chain_2,surovatamig.py,116,6.49,12567.89,0.52,7.76,7.76,9.48,1.72,1.72,4.31,2.59,1.72,11.21,-0.18,-0.16,1.65
Tarlatamab|||Tarlatamab_INN light;Tarlatamab;IGKV3;Thera-SAbDab,tarlatamab.py,108,8.58,11927.23,0.56,5.56,10.19,3.7,4.63,6.48,3.7,0.93,0,9.26,-0.41,-0.41,1.66
Tarlatamab|||Tarlatamab_INN heavy;Tarlatamab;IGHV4;Thera-SAbDab,tarlatamab.py,118,7.86,12896.3,0.56,4.24,7.63,9.32,4.24,4.24,2.54,3.39,0,8.47,-0.05,-0.04,1.74
Tarperprumig_ALB_Heavy_Chain_1,tarperprumig.py,123,9.36,13484.98,0.52,12.2,6.5,9.76,1.63,3.25,3.25,2.44,0.81,8.13,-0.29,-0.27,2.09
Tarperprumig_CFP_Heavy_Chain_2,tarperprumig.py,119,8.05,12961.42,0.54,6.72,9.24,7.56,4.2,2.52,1.68,1.68,1.68,10.92,-0.3,-0.28,1.65
Tebentafusp_CD3E_Heavy_Chain_1,tebentafusp.py,122,8,13482.89,0.53,6.56,7.38,9.02,1.64,2.46,3.28,3.28,1.64,11.48,-0.32,-0.3,1.65
Tebentafusp_CD3E_Light_Chain_1,tebentafusp.py,107,8.98,11840.1,0.59,4.67,7.48,3.74,5.61,5.61,2.8,1.87,0.93,8.41,-0.5,-0.51,0.81
Tebotelimab_PDCD1-CD279-PD1_Heavy_Chain_1,tebotelimab.py,119,6.92,13241.64,0.56,6.72,5.04,10.08,2.52,3.36,2.52,4.2,1.68,7.56,-0.36,-0.34,1.65
Tebotelimab_PDCD1-CD279-PD1_Light_Chain_1,tebotelimab.py,111,5.25,11913.17,0.52,5.41,7.21,5.41,3.6,7.21,6.31,0.9,1.8,9.91,-0.3,-0.31,1.66
Tebotelimab_LAG3-CD223_Heavy_Chain_2,tebotelimab.py,118,4.62,13220.45,0.58,6.78,4.24,8.47,1.69,2.54,3.39,2.54,3.39,8.47,-0.52,-0.51,1.14
Tebotelimab_LAG3-CD223_Light_Chain_2,tebotelimab.py,107,8.62,11674.86,0.58,5.61,5.61,5.61,4.67,5.61,3.74,1.87,0.93,8.41,-0.37,-0.37,0.93
Tibulizumab_TNFSF13B-CD257-BAFF_Heavy_Chain_1,tibulizumab.py,123,7.91,13730.13,0.55,4.88,8.94,6.5,4.07,3.25,2.44,4.07,0,10.57,-0.24,-0.24,1.65
Tibulizumab_TNFSF13B-CD257-BAFF_Light_Chain_1,tibulizumab.py,107,9.11,11704.92,0.56,8.41,8.41,3.74,4.67,6.54,2.8,1.87,0,7.48,-0.45,-0.46,1.66
Tibulizumab_IL17A_Heavy_Chain_2,tibulizumab.py,119,7.87,13262.64,0.59,5.88,4.2,10.08,2.52,2.52,2.52,2.52,1.68,9.24,-0.4,-0.38,1.65
Tibulizumab_IL17A_Light_Chain_2,tibulizumab.py,112,8.89,12344.88,0.55,1.79,8.93,7.14,5.36,6.25,4.46,0.89,0.89,8.93,-0.22,-0.22,1.28
Tidutamab_SSTR2_Heavy_Chain_1,tidutamab.py,122,4.69,13463.82,0.51,8.2,8.2,6.56,2.46,3.28,4.92,2.46,2.46,10.66,-0.2,-0.18,1.65
Tidutamab_SSTR2_Light_Chain_1,tidutamab.py,112,8.59,12501.85,0.59,5.36,8.93,5.36,4.46,3.57,2.68,2.68,0.89,7.14,-0.46,-0.46,1.28
Tidutamab_CD3E_Heavy_Chain_2,tidutamab.py,125,8.94,13911.34,0.54,7.2,7.2,8.8,1.6,1.6,4,3.2,1.6,11.2,-0.31,-0.29,1.65
Tidutamab_CD3E_Light_Chain_2,tidutamab.py,109,9.07,11215.44,0.47,9.17,8.26,8.26,1.83,6.42,1.83,2.75,0,14.68,-0.16,-0.18,1.44
Tixentamig_CD3E_Heavy_Chain_1,tixentamig.py,125,8.9,13892.25,0.57,7.2,6.4,8,1.6,0.8,4,3.2,1.6,10.4,-0.39,-0.37,1.65
Tixentamig_CD3E_Light_Chain_1,tixentamig.py,109,8.73,11487.83,0.46,10.09,11.01,7.34,0.92,6.42,2.75,3.67,0,11.93,-0.11,-0.13,1.44
Tixentamig_CLDN18_Heavy_Chain_2,tixentamig.py,121,8.7,13212.66,0.53,6.61,7.44,9.09,4.13,2.48,2.48,2.48,1.65,10.74,-0.21,-0.2,1.22
Trevotamig_EPCAM-CD326_Heavy_Chain_1,trevotamig.py,118,8.62,13312.65,0.57,3.39,7.63,5.93,2.54,2.54,3.39,4.24,1.69,11.86,-0.56,-0.54,1.65
Trevotamig_EPCAM-CD326_Light_Chain_1,trevotamig.py,105,6.28,11387.4,0.6,6.67,4.76,3.81,5.71,3.81,3.81,1.9,1.9,7.62,-0.33,-0.33,1.04
Trevotamig_CD3E_Heavy_Chain_2,trevotamig.py,125,9.15,13992.45,0.56,7.2,7.2,8.8,1.6,1.6,4,3.2,1.6,8.8,-0.38,-0.36,1.65
Trevotamig_CD3E_Light_Chain_2,trevotamig.py,109,8.7,11407.66,0.47,11.01,9.17,7.34,1.83,5.5,1.83,3.67,0,12.84,-0.15,-0.17,1.44
Umizortamig1_EGFRvIII_Heavy_Chain_1,umizortamig1.py,120,8.72,12803.18,0.51,8.33,7.5,6.67,5.83,1.67,1.67,3.33,1.67,12.5,-0.14,-0.12,1.65
Umizortamig1_EGFRvIII_Light_Chain_1,umizortamig1.py,112,7.94,12160.48,0.54,6.25,6.25,6.25,5.36,4.46,5.36,1.79,0.89,8.93,-0.15,-0.16,1.22
Umizortamig1_CD3E_Heavy_Chain_2,umizortamig1.py,116,8.64,12996.39,0.57,3.45,7.76,6.03,5.17,4.31,4.31,3.45,0.86,7.76,-0.3,-0.3,2.08
Umizortamig1_CD3E_Light_Chain_2,umizortamig1.py,107,4.5,11656.69,0.57,2.8,7.48,3.74,6.54,3.74,4.67,1.87,1.87,10.28,-0.34,-0.34,1.2
Umizortamig2_PDL1-CD274_Heavy_Chain_1,umizortamig2.py,122,5.21,13102.56,0.48,11.48,9.02,4.92,3.28,1.64,4.1,3.28,2.46,11.48,-0.01,0,1.94
Umizortamig2_PDL1-CD274_Light_Chain_1,umizortamig2.py,110,7.96,11776.95,0.56,5.45,6.36,5.45,5.45,4.55,3.64,1.82,0.91,10,-0.32,-0.33,1.22
Umizortamig2_TNFRSF9-CD137-4-1BB_Heavy_Chain_2,umizortamig2.py,121,8.37,13164.52,0.55,7.44,8.26,5.79,3.31,1.65,3.31,3.31,1.65,10.74,-0.13,-0.11,1.73
Umizortamig2_TNFRSF9-CD137-4-1BB_Light_Chain_2,umizortamig2.py,112,4.81,11871.02,0.54,8.93,7.14,4.46,4.46,4.46,4.46,0.89,0.89,10.71,-0.2,-0.21,2.2
Velaprumig_ALB_Heavy_Chain_1,velaprumig.py,120,9.59,13054.64,0.51,9.17,7.5,8.33,2.5,2.5,2.5,2.5,3.33,10.83,-0.21,-0.2,1.65
Velaprumig_ALB_Light_Chain_1,velaprumig.py,108,7.97,11553.75,0.54,8.33,10.19,2.78,3.7,5.56,4.63,0.93,0,10.19,-0.22,-0.22,1.66
Velaprumig_CD40LG-CD154_Heavy_Chain_2,velaprumig.py,118,5.33,12915.22,0.58,6.78,5.93,8.47,2.54,2.54,2.54,2.54,2.54,8.47,-0.42,-0.4,1.65
Velaprumig_CD40LG-CD154_Light_Chain_2,velaprumig.py,111,6.92,12110.38,0.56,5.41,6.31,4.5,5.41,8.11,3.6,1.8,0.9,8.11,-0.4,-0.4,1.66
Vepsitamab_MUC17_Heavy_Chain_1,vepsitamab.py,120,9.03,13294.81,0.55,5.83,9.17,6.67,3.33,3.33,3.33,5,0,8.33,-0.24,-0.23,1.65
Vepsitamab_MUC17_Light_Chain_1,vepsitamab.py,106,6.06,11264.33,0.57,6.6,5.66,6.6,2.83,6.6,1.89,1.89,0.94,10.38,-0.44,-0.46,1.44
Vepsitamab_CD3E_Heavy_Chain_2,vepsitamab.py,125,9.08,14025.48,0.56,8,6.4,8,2.4,1.6,3.2,3.2,1.6,9.6,-0.44,-0.42,1.65
Vepsitamab_CD3E_Light_Chain_2,vepsitamab.py,109,8.7,11292.6,0.45,6.42,10.09,9.17,0.92,7.34,2.75,2.75,0,15.6,-0.07,-0.08,1.44
Vibecotamab_IL3RA-CD123_Heavy_Chain_1,vibecotamab.py,120,9.39,13385.97,0.57,8.33,6.67,7.5,1.67,1.67,3.33,3.33,2.5,7.5,-0.39,-0.38,1.65
Vibecotamab_IL3RA-CD123_Light_Chain_1,vibecotamab.py,113,5.21,12494.72,0.58,4.42,8.85,4.42,3.54,5.31,3.54,1.77,0.88,8.85,-0.51,-0.51,0.94
Vibecotamab_CD3E_Heavy_Chain_2,vibecotamab.py,125,8.94,13911.34,0.54,7.2,7.2,8.8,1.6,1.6,4,3.2,1.6,11.2,-0.31,-0.29,1.65
Vibecotamab_CD3E_Light_Chain_2,vibecotamab.py,112,9.04,11569.84,0.47,8.93,8.04,8.04,1.79,7.14,1.79,2.68,0,14.29,-0.24,-0.21,1.2
Vixtimotamab_CD3E_Heavy_Chain_1,vixtimotamab.py,122,7.95,13384.77,0.56,6.56,4.92,9.84,0.82,2.46,2.46,3.28,4.1,9.84,-0.43,-0.41,1.65
Vixtimotamab_CD3E_Light_Chain_1,vixtimotamab.py,110,9.47,11763.15,0.53,8.18,6.36,6.36,5.45,5.45,2.73,2.73,0.91,9.09,-0.25,-0.25,0.94
Vixtimotamab_SIGLEC3-CD33-p67_Heavy_Chain_2,vixtimotamab.py,125,8.9,13905.29,0.56,7.2,7.2,8,1.6,1.6,4,2.4,1.6,10.4,-0.37,-0.35,1.65
Vixtimotamab_SIGLEC3-CD33-p67_Light_Chain_2,vixtimotamab.py,110,6.27,11500.52,0.53,5.45,7.27,6.36,4.55,6.36,1.82,2.73,0,12.73,-0.34,-0.35,1.52
Vobarilizumab_IL6R-CD126_Heavy_Chain_1,vobarilizumab.py,121,8.65,13026.49,0.51,7.44,8.26,8.26,4.13,2.48,2.48,1.65,1.65,12.4,-0.17,-0.15,1.87
Vobarilizumab_ALB_Heavy_Chain_2,vobarilizumab.py,115,8.08,12113.37,0.53,5.22,9.57,7.83,2.61,2.61,3.48,1.74,1.74,12.17,-0.1,-0.08,1.65
Vudalimab_CTLA4-CD152_Heavy_Chain_1,vudalimab.py,118,8.62,12998.39,0.52,6.78,8.47,7.63,1.69,2.54,4.24,3.39,1.69,11.86,-0.26,-0.24,1.65
Vudalimab_CTLA4-CD152_Light_Chain_1,vudalimab.py,108,8.06,11737.94,0.54,6.48,8.33,3.7,4.63,6.48,4.63,1.85,0,10.19,-0.31,-0.32,1.66
Vudalimab_PDCD1-CD279-PD1_Heavy_Chain_2,vudalimab.py,122,8.57,13713.16,0.55,4.1,8.2,9.02,1.64,1.64,3.28,3.28,1.64,12.3,-0.37,-0.35,1.65
Vudalimab_PDCD1-CD279-PD1_Light_Chain_2,vudalimab.py,107,6.85,11661.77,0.56,5.61,5.61,7.48,3.74,5.61,4.67,0.93,0,10.28,-0.41,-0.41,1.66
Xaluritamig_STEAP1_Heavy_Chain_1,xaluritamig.py,121,6.44,13525.87,0.55,5.79,4.96,9.09,1.65,2.48,4.13,4.13,1.65,10.74,-0.42,-0.4,1.65
Xaluritamig_STEAP1_Light_Chain_1,xaluritamig.py,106,8.7,11620.91,0.56,6.6,9.43,2.83,4.72,6.6,4.72,0.94,0.94,7.55,-0.29,-0.29,1.66
Xaluritamig_CD3_Heavy_Chain_2,xaluritamig.py,125,8.94,13911.34,0.54,7.2,7.2,8.8,1.6,1.6,4,3.2,1.6,11.2,-0.31,-0.29,1.65
Xaluritamig_CD3_Light_Chain_2,xaluritamig.py,109,9.07,11215.44,0.47,9.17,8.26,8.26,1.83,6.42,1.83,2.75,0,14.68,-0.16,-0.18,1.44
Xirestomig_PDL1-CD274_Heavy_Chain_1,xirestomig.py,121,9.2,13176.77,0.51,8.26,4.96,8.26,4.96,3.31,3.31,2.48,2.48,10.74,-0.19,-0.17,2.01
Xirestomig_PDL1-CD274_Light_Chain_1,xirestomig.py,111,5.64,11464.37,0.57,5.41,6.31,6.31,3.6,4.5,1.8,0.9,0.9,13.51,-0.38,-0.39,1.44
Xirestomig_TNFRSF9-CD137-4-1BB_Heavy_Chain_2,xirestomig.py,120,7.96,12783.07,0.51,8.33,6.67,7.5,2.5,2.5,3.33,3.33,2.5,12.5,-0.18,-0.16,1.33
Xirestomig_TNFRSF9-CD137-4-1BB_Light_Chain_2,xirestomig.py,110,4.66,11503.43,0.55,6.36,7.27,6.36,3.64,6.36,1.82,1.82,0,10.91,-0.34,-0.36,1.52
Abciximab_ITGA2B-CD41_Heavy_Chain_1,abciximab.py,118,6.84,13100.57,0.54,7.63,6.78,8.47,2.54,2.54,2.54,3.39,2.54,9.32,-0.19,-0.19,2.08
Abciximab_ITGA2B-CD41_Light_Chain_1,abciximab.py,107,5.53,11732.88,0.58,1.87,7.48,4.67,5.61,4.67,5.61,1.87,1.87,8.41,-0.32,-0.32,1.66
Acimtamig_FCGR3A-CD16-CD16A_Heavy_Chain_1,acimtamig.py,120,7.92,13294.66,0.57,6.67,5,8.33,1.67,2.5,2.5,2.5,3.33,10,-0.38,-0.36,1.65
Acimtamig_FCGR3A-CD16-CD16A_Light_Chain_1,acimtamig.py,106,6.66,11358.43,0.55,4.72,5.66,8.49,4.72,5.66,1.89,1.89,0.94,11.32,-0.36,-0.38,1.44
Acimtamig_TNFRSF8-CD30_Heavy_Chain_2,acimtamig.py,123,8.86,13861.1,0.62,8.13,4.88,4.88,2.44,2.44,2.44,3.25,1.63,8.13,-0.66,-0.65,1.22
Acimtamig_TNFRSF8-CD30_Light_Chain_2,acimtamig.py,107,6.75,11734.94,0.57,3.74,4.67,8.41,3.74,4.67,5.61,0.93,1.87,9.35,-0.35,-0.35,1.28
Brivekimig1_TNFSF4-CD134-CD252-OX40L_Heavy_Chain_1,brivekimig1.py,124,9.04,13260.55,0.53,9.68,5.65,8.87,2.42,2.42,3.23,2.42,0.81,11.29,-0.28,-0.26,1.65
Brivekimig1_TNF-TNFA_Heavy_Chain_2,brivekimig1.py,124,9.04,13274.58,0.53,9.68,5.65,8.87,2.42,2.42,3.23,2.42,0.81,11.29,-0.28,-0.26,1.65
Brivekimig2_ALB_Heavy_Chain_1,brivekimig2.py,115,8.74,12138.38,0.53,4.35,8.7,7.83,2.61,3.48,3.48,1.74,1.74,13.04,-0.2,-0.18,1.65
Caplacizumab_VWF_Heavy_Chain_1,caplacizumab.py,128,9.07,13842.31,0.51,9.38,6.25,8.59,1.56,3.91,3.12,1.56,2.34,12.5,-0.35,-0.34,1.48
Certolizumab_TNF-TNFA_Heavy_Chain_1,certolizumab.py,118,5.25,12983.42,0.5,7.63,7.63,7.63,2.54,2.54,2.54,3.39,3.39,12.71,-0.18,-0.16,1.65
Certolizumab_TNF-TNFA_Light_Chain_1,certolizumab.py,107,8.59,11654.91,0.56,6.54,5.61,5.61,5.61,5.61,4.67,0.93,0.93,8.41,-0.28,-0.28,1.73
Clesitamig_DLL3_Heavy_Chain_1,clesitamig.py,119,7.95,12892.26,0.54,6.72,8.4,7.56,1.68,2.52,3.36,3.36,1.68,10.92,-0.12,-0.1,1.65
Clesitamig_DLL3_Light_Chain_1,clesitamig.py,110,4.46,11959.05,0.55,5.45,7.27,4.55,6.36,4.55,3.64,1.82,0,10.91,-0.27,-0.27,0.96
Clesitamig_CD3&TNFRSF9-CD137-4-1BB_Heavy_Chain_2,clesitamig.py,128,8.56,14141.66,0.52,10.16,7.03,9.38,2.34,3.12,3.12,3.12,0.78,8.59,-0.23,-0.21,1.22
Clesitamig_CD3&TNFRSF9-CD137-4-1BB_Light_Chain_2,clesitamig.py,112,7.99,12373.84,0.53,3.57,6.25,8.04,4.46,8.93,4.46,0.89,1.79,8.93,-0.42,-0.42,1.28
Idarucizumab_Dabigatran_Heavy_Chain_1,idarucizumab.py,122,7.92,13191.57,0.53,7.38,8.2,8.2,4.1,3.28,2.46,3.28,0,9.84,-0.06,-0.05,1.65
Idarucizumab_Dabigatran_Light_Chain_1,idarucizumab.py,112,8.62,12295.82,0.54,1.79,10.71,8.04,3.57,6.25,4.46,0.89,0.89,9.82,-0.19,-0.19,1.22
Lunsekimig1_IL13_Heavy_Chain_1,lunsekimig1.py,123,8.93,13496.84,0.54,7.32,7.32,8.13,0.81,3.25,3.25,2.44,1.63,11.38,-0.38,-0.37,1.65
Lunsekimig1_IL13_Heavy_Chain_2,lunsekimig1.py,126,6.85,13631.95,0.53,5.56,7.94,7.94,1.59,3.17,4.76,1.59,1.59,12.7,-0.29,-0.27,1.65
Lunsekimig2_TSLP_Heavy_Chain_1,lunsekimig2.py,117,4.76,12529.75,0.52,5.98,7.69,7.69,5.98,0.85,2.56,1.71,1.71,13.68,-0.12,-0.1,1.65
Lunsekimig2_ALB_Heavy_Chain_2,lunsekimig2.py,115,8.74,12138.38,0.53,4.35,8.7,7.83,2.61,3.48,3.48,1.74,1.74,13.04,-0.2,-0.18,1.65
Lunsekimig3_TSLP_Heavy_Chain_1,lunsekimig3.py,127,4.42,13978.14,0.56,5.51,5.51,8.66,3.15,3.15,4.72,1.57,0.79,11.02,-0.41,-0.39,1.65
Moxetumomab_SIGLEC2-CD22_Heavy_Chain_1,moxetumomab.py,123,7.95,13417.99,0.51,7.32,8.13,7.32,2.44,2.44,3.25,3.25,2.44,12.2,-0.12,-0.11,2.08
Moxetumomab_SIGLEC2-CD22_Light_Chain_1,moxetumomab.py,106,4.75,11706.84,0.6,2.83,9.43,2.83,6.6,2.83,3.77,1.89,0.94,8.49,-0.3,-0.31,1.81
Ranibizumab_VEGFA_Heavy_Chain_1,ranibizumab.py,123,6.09,13804.18,0.53,7.32,7.32,7.32,0.81,3.25,4.07,4.07,1.63,11.38,-0.33,-0.31,1.65
Ranibizumab_VEGFA_Light_Chain_1,ranibizumab.py,107,6.75,11685.82,0.59,3.74,6.54,5.61,5.61,5.61,4.67,1.87,0,7.48,-0.32,-0.32,1.72
Sonelokimab1_IL17A_Heavy_Chain_1,sonelokimab1.py,123,6.46,13476.78,0.54,5.69,7.32,7.32,3.25,2.44,4.88,1.63,0.81,13.01,-0.33,-0.31,1.65
Sonelokimab1_ALB_Heavy_Chain_2,sonelokimab1.py,115,8.08,12113.37,0.53,5.22,9.57,7.83,2.61,2.61,3.48,1.74,1.74,12.17,-0.1,-0.08,1.65
Sonelokimab2_IL17F_Heavy_Chain_1,sonelokimab2.py,122,5.04,13409.63,0.55,8.2,8.2,7.38,1.64,2.46,1.64,2.46,1.64,11.48,-0.48,-0.46,1.65
Tilrekimig1_IL13_Heavy_Chain_1,tilrekimig1.py,118,6.47,12759.07,0.52,7.63,9.32,7.63,1.69,2.54,3.39,2.54,1.69,11.86,-0.16,-0.14,1.65
