Sequence_Name,Source_File,Sequence_Length,pI,MW,Polar_Pct,A_Pct,L_Pct,V_Pct,I_Pct,P_Pct,F_Pct,W_Pct,M_Pct,G_Pct,GRAVY_Score,Avg_KD_Hydrophobicity,Max_KD_Hydrophobicity
Natalizumab_ITGA4-CD49D_Heavy_Chain_1,natalizumab.py,123,8.53,13644.12,55.28,894.31,406.50,894.31,325.20,325.20,162.60,243.90,243.90,975.61,-0.45,-0.43,1.65
Natalizumab_ITGA4-CD49D_Light_Chain_1,natalizumab.py,106,7.95,11809.11,58.49,471.70,660.38,283.02,754.72,566.04,283.02,188.68,188.68,754.72,-0.45,-0.45,1.30
Naxitamab_Ganglioside-GD2_Heavy_Chain_1,naxitamab.py,119,9.01,12986.50,49.58,588.24,756.30,1008.40,336.13,336.13,168.07,336.13,252.10,1260.50,-0.15,-0.13,1.86
Naxitamab_Ganglioside-GD2_Light_Chain_1,naxitamab.py,104,6.45,11384.50,57.69,673.08,384.62,769.23,480.77,384.62,576.92,96.15,96.15,769.23,-0.29,-0.29,1.28
Necitumumab_EGFR-ERBB1-HER1_Heavy_Chain_1,necitumumab.py,121,7.93,13131.50,54.55,330.58,661.16,991.74,413.22,413.22,247.93,330.58,82.64,1074.38,-0.15,-0.14,1.80
Necitumumab_EGFR-ERBB1-HER1_Light_Chain_1,necitumumab.py,107,6.85,11445.63,53.27,934.58,841.12,280.37,467.29,654.21,373.83,93.46,93.46,934.58,-0.26,-0.26,1.28
Nemolizumab_IL31RA_Heavy_Chain_1,nemolizumab.py,121,4.73,13227.50,55.37,661.16,578.51,826.45,247.93,413.22,165.29,247.93,247.93,1074.38,-0.44,-0.42,1.65
Nemolizumab_IL31RA_Light_Chain_1,nemolizumab.py,107,5.10,11635.74,57.01,654.21,560.75,467.29,560.75,560.75,467.29,93.46,93.46,841.12,-0.38,-0.38,0.93
Nepuvibart_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,nepuvibart.py,120,8.58,13217.69,53.33,666.67,750.00,750.00,333.33,250.00,333.33,250.00,250.00,1083.33,-0.18,-0.16,1.65
Nepuvibart_SARS-CoV-2-Spike-RBD_Light_Chain_1,nepuvibart.py,107,4.77,11580.74,56.07,560.75,747.66,373.83,654.21,560.75,373.83,93.46,93.46,934.58,-0.35,-0.35,1.54
Netakimab_IL17A_Heavy_Chain_1,netakimab.py,125,8.64,13299.65,49.60,880.00,640.00,720.00,320.00,320.00,400.00,160.00,160.00,1440.00,-0.20,-0.18,1.65
Netakimab_IL17A_Light_Chain_1,netakimab.py,108,6.47,11754.93,56.48,648.15,833.33,462.96,462.96,648.15,370.37,92.59,0.00,833.33,-0.34,-0.34,1.66
Nimotuzumab_EGFR-ERBB1-HER1_Heavy_Chain_1,nimotuzumab.py,123,6.42,13586.80,56.91,487.80,406.50,650.41,325.20,243.90,650.41,325.20,81.30,1138.21,-0.48,-0.47,1.22
Nimotuzumab_EGFR-ERBB1-HER1_Light_Chain_1,nimotuzumab.py,112,8.66,12384.62,58.93,267.86,535.71,535.71,625.00,535.71,535.71,178.57,89.29,803.57,-0.38,-0.39,0.82
Nirsevimab_Respiratory-Syncytial-Virus_Heavy_Chain_1,nirsevimab.py,126,4.52,13656.18,50.00,634.92,714.29,1031.75,396.83,476.19,158.73,238.10,317.46,1031.75,-0.10,-0.08,2.01
Nirsevimab_Respiratory-Syncytial-Virus_Light_Chain_1,nirsevimab.py,107,4.77,11558.78,55.14,560.75,841.12,654.21,560.75,560.75,280.37,93.46,93.46,841.12,-0.26,-0.26,1.81
Nisevokitug_TGFB1-TGFB2_Heavy_Chain_1,nisevokitug.py,121,8.64,12980.50,49.59,909.09,578.51,991.74,413.22,330.58,247.93,330.58,165.29,1074.38,-0.06,-0.04,1.71
Nisevokitug_TGFB1-TGFB2_Light_Chain_1,nisevokitug.py,108,4.72,11564.60,54.63,740.74,370.37,1018.52,648.15,555.56,92.59,185.19,0.00,925.93,-0.34,-0.36,1.96
Nivolumab_PDCD1-CD279-PD1_Heavy_Chain_1,nivolumab.py,113,8.64,12519.86,53.98,619.47,707.96,973.45,265.49,176.99,265.49,353.98,176.99,1061.95,-0.37,-0.35,1.65
Nivolumab_PDCD1-CD279-PD1_Light_Chain_1,nivolumab.py,107,8.07,11626.80,55.14,841.12,841.12,373.83,467.29,654.21,373.83,186.92,0.00,747.66,-0.35,-0.35,1.66
Nofazinlimab_PDCD1-CD279-PD1_Heavy_Chain_1,nofazinlimab.py,115,8.54,12565.97,55.65,608.70,434.78,869.57,434.78,173.91,347.83,173.91,260.87,1130.43,-0.21,-0.19,1.81
Nofazinlimab_PDCD1-CD279-PD1_Light_Chain_1,nofazinlimab.py,112,6.76,12314.76,52.68,178.57,1071.43,714.29,357.14,625.00,357.14,178.57,178.57,1071.43,-0.22,-0.22,1.88
Obexelimab_CD19_Heavy_Chain_1,obexelimab.py,121,7.99,13406.85,55.37,495.87,661.16,743.80,330.58,247.93,247.93,247.93,247.93,1239.67,-0.33,-0.31,1.65
Obexelimab_CD19_Light_Chain_1,obexelimab.py,112,5.72,12394.82,55.36,357.14,1071.43,357.14,446.43,625.00,446.43,89.29,267.86,803.57,-0.32,-0.32,1.28
Obiltoxaximab_Anthrax-Protective-Antigen_Heavy_Chain_1,obiltoxaximab.py,119,8.60,13064.43,54.62,672.27,672.27,672.27,252.10,336.13,252.10,336.13,252.10,1092.44,-0.46,-0.45,1.65
Obiltoxaximab_Anthrax-Protective-Antigen_Light_Chain_1,obiltoxaximab.py,107,8.66,11877.12,58.88,280.37,747.66,467.29,654.21,467.29,280.37,186.92,93.46,934.58,-0.49,-0.49,1.21
Obinutuzumab_Heavy_Chain_1,obinutuzumab.py,119,8.57,13145.56,52.94,672.27,504.20,1008.40,252.10,252.10,336.13,420.17,168.07,1092.44,-0.31,-0.29,1.65
Obinutuzumab_Light_Chain_1,obinutuzumab.py,112,5.70,12195.72,51.79,267.86,1071.43,714.29,535.71,714.29,267.86,89.29,178.57,982.14,-0.13,-0.13,1.28
Ociperlimab_TIGIT-WUCAM-VSTM3_Heavy_Chain_1,ociperlimab.py,119,6.46,13206.58,53.78,672.27,756.30,756.30,168.07,252.10,336.13,252.10,252.10,1176.47,-0.32,-0.30,1.65
Ociperlimab_TIGIT-WUCAM-VSTM3_Light_Chain_1,ociperlimab.py,107,8.05,11533.78,53.27,841.12,654.21,560.75,467.29,560.75,373.83,186.92,93.46,934.58,-0.21,-0.22,1.28
Ocrelizumab_MS4A1-CD20_Heavy_Chain_1,ocrelizumab.py,122,8.57,13567.01,53.28,573.77,737.70,983.61,163.93,245.90,327.87,327.87,163.93,1147.54,-0.27,-0.25,1.65
Ocrelizumab_MS4A1-CD20_Light_Chain_1,ocrelizumab.py,106,8.66,11490.69,55.66,566.04,471.70,471.70,471.70,849.06,471.70,188.68,188.68,754.72,-0.40,-0.40,0.94
Odesivimab_Zaire-Ebolavirus-Glycoprotein_Heavy_Chain_1,odesivimab.py,118,6.85,12859.19,50.00,762.71,847.46,762.71,169.49,169.49,423.73,338.98,169.49,1355.93,-0.15,-0.13,1.65
Odesivimab_Zaire-Ebolavirus-Glycoprotein_Light_Chain_1,odesivimab.py,113,6.38,12403.69,57.52,530.97,796.46,619.47,442.48,530.97,265.49,176.99,88.50,796.46,-0.38,-0.38,1.28
Ofatumumab_MS4A1-CD20_Heavy_Chain_1,ofatumumab.py,122,8.02,13456.88,53.28,737.70,737.70,737.70,327.87,163.93,245.90,327.87,245.90,1147.54,-0.31,-0.30,1.22
Ofatumumab_MS4A1-CD20_Light_Chain_1,ofatumumab.py,107,8.08,11694.92,54.21,841.12,934.58,280.37,560.75,654.21,373.83,186.92,0.00,747.66,-0.31,-0.31,1.66
Olaratumab_PDGFRA-CD140A_Heavy_Chain_1,olaratumab.py,127,7.92,14134.44,58.27,314.96,944.88,551.18,236.22,314.96,314.96,393.70,78.74,1023.62,-0.32,-0.32,1.67
Olaratumab_PDGFRA-CD140A_Light_Chain_1,olaratumab.py,107,8.07,11606.82,53.27,934.58,841.12,373.83,467.29,747.66,373.83,186.92,0.00,747.66,-0.34,-0.34,1.66
Oleclumab_NT5E-CALJA-CD73_Heavy_Chain_1,oleclumab.py,117,9.01,12622.91,52.14,769.23,940.17,769.23,170.94,170.94,256.41,256.41,85.47,1367.52,-0.24,-0.22,1.65
Oleclumab_NT5E-CALJA-CD73_Light_Chain_1,oleclumab.py,110,5.60,11604.71,51.82,545.45,1090.91,454.55,363.64,727.27,181.82,272.73,0.00,1181.82,-0.32,-0.33,1.44
Olokizumab_IL6_Heavy_Chain_1,olokizumab.py,120,5.34,13527.82,56.67,583.33,833.33,666.67,83.33,166.67,416.67,250.00,250.00,1083.33,-0.48,-0.46,1.65
Olokizumab_IL6_Light_Chain_1,olokizumab.py,107,5.60,11512.67,56.07,654.21,841.12,280.37,654.21,560.75,373.83,93.46,93.46,841.12,-0.33,-0.33,0.93
Omalizumab_IGHE_Heavy_Chain_1,omalizumab.py,121,8.06,13263.55,52.89,578.51,661.16,826.45,413.22,247.93,247.93,413.22,82.64,1239.67,-0.27,-0.25,1.65
Omalizumab_IGHE_Light_Chain_1,omalizumab.py,111,4.68,12153.18,60.36,540.54,630.63,450.45,450.45,540.54,360.36,90.09,90.09,810.81,-0.53,-0.53,1.79
Omectatug_CLDN18_Heavy_Chain_1,omectatug.py,118,8.96,13047.42,57.63,762.71,508.47,932.20,338.98,169.49,169.49,254.24,169.49,932.20,-0.40,-0.38,1.22
Omectatug_CLDN18_Light_Chain_1,omectatug.py,113,7.94,12520.78,59.29,442.48,884.96,442.48,353.98,530.97,265.49,176.99,176.99,796.46,-0.52,-0.52,1.40
Ongericimab_PCSK9_Heavy_Chain_1,ongericimab.py,111,9.07,12056.43,53.15,450.45,630.63,900.90,630.63,360.36,270.27,360.36,90.09,990.99,-0.16,-0.15,1.65
Ongericimab_PCSK9_Light_Chain_1,ongericimab.py,106,6.06,11800.03,58.49,471.70,660.38,377.36,754.72,566.04,283.02,188.68,94.34,754.72,-0.47,-0.47,1.30
Ontamalimab_MADCAM1_Heavy_Chain_1,ontamalimab.py,124,7.92,13433.69,57.26,725.81,322.58,1048.39,161.29,161.29,80.65,322.58,322.58,1129.03,-0.40,-0.38,1.22
Ontamalimab_MADCAM1_Light_Chain_1,ontamalimab.py,112,5.68,12396.90,53.57,178.57,892.86,625.00,625.00,714.29,357.14,178.57,178.57,892.86,-0.25,-0.25,1.28
Ormutivimab_Rabies-Virus-Surface-Glycoprotein-4-(gp4)-Epitope-1_Heavy_Chain_1,ormutivimab.py,127,6.39,13917.29,52.76,708.66,551.18,787.40,314.96,314.96,472.44,314.96,157.48,1102.36,-0.30,-0.28,1.71
Ormutivimab_Rabies-Virus-Surface-Glycoprotein-4-(gp4)-Epitope-1_Light_Chain_1,ormutivimab.py,112,6.74,11683.76,54.46,625.00,535.71,625.00,357.14,625.00,267.86,89.29,89.29,1339.29,-0.34,-0.36,1.44
Otilimab_CSF2_Heavy_Chain_1,otilimab.py,117,9.01,12656.00,49.57,854.70,769.23,769.23,170.94,170.94,427.35,341.88,170.94,1367.52,-0.19,-0.17,1.65
Otilimab_CSF2_Light_Chain_1,otilimab.py,104,7.94,11052.24,51.92,769.23,480.77,576.92,576.92,673.08,192.31,192.31,96.15,1250.00,-0.41,-0.43,1.44
Pabinafusp_TFRC-CD71_Heavy_Chain_1,pabinafusp.py,118,6.50,13066.51,54.24,593.22,593.22,762.71,338.98,338.98,169.49,423.73,254.24,1101.69,-0.38,-0.36,1.65
Pabinafusp_TFRC-CD71_Light_Chain_1,pabinafusp.py,112,8.66,12269.62,56.25,178.57,714.29,892.86,446.43,625.00,357.14,178.57,89.29,892.86,-0.33,-0.33,1.28
Palivizumab_Respiratory-Syncytial-Virus-Glycoprotein-F_Heavy_Chain_1,palivizumab.py,120,8.62,13332.99,54.17,583.33,833.33,750.00,333.33,500.00,250.00,500.00,250.00,583.33,-0.26,-0.26,1.22
Palivizumab_Respiratory-Syncytial-Virus-Glycoprotein-F_Light_Chain_1,palivizumab.py,106,8.49,11465.83,54.72,377.36,754.72,377.36,471.70,566.04,566.04,94.34,188.68,1132.08,-0.24,-0.24,0.97
Pamrevlumab_CTGF-CCN2_Heavy_Chain_1,pamrevlumab.py,120,7.99,12713.96,50.00,500.00,750.00,666.67,166.67,166.67,416.67,250.00,250.00,1833.33,-0.23,-0.21,1.65
Pamrevlumab_CTGF-CCN2_Light_Chain_1,pamrevlumab.py,107,7.95,11614.76,57.94,654.21,654.21,280.37,560.75,654.21,373.83,186.92,93.46,747.66,-0.42,-0.42,1.33
Panitumumab_EGFR-ERBB1-HER1_Heavy_Chain_1,panitumumab.py,119,7.95,12955.33,56.30,336.13,756.30,756.30,588.24,336.13,168.07,336.13,84.03,1008.40,-0.21,-0.20,1.33
Panitumumab_EGFR-ERBB1-HER1_Light_Chain_1,panitumumab.py,107,5.07,11610.77,55.14,560.75,747.66,373.83,654.21,560.75,560.75,93.46,93.46,841.12,-0.30,-0.30,0.97
Paridiprubart_TLR4-CD284_Heavy_Chain_1,paridiprubart.py,118,8.59,13006.43,55.08,423.73,762.71,677.97,423.73,593.22,254.24,338.98,84.75,932.20,-0.33,-0.33,1.65
Paridiprubart_TLR4-CD284_Light_Chain_1,paridiprubart.py,107,6.46,11692.90,57.94,560.75,654.21,467.29,654.21,560.75,467.29,93.46,0.00,747.66,-0.41,-0.41,1.66
Patritumab_ERBB3-HER3_Heavy_Chain_1,patritumab.py,117,8.96,13066.50,53.85,512.82,940.17,683.76,341.88,341.88,256.41,598.29,0.00,940.17,-0.28,-0.27,1.65
Patritumab_ERBB3-HER3_Light_Chain_1,patritumab.py,113,5.25,12548.69,60.18,530.97,707.96,530.97,442.48,530.97,265.49,176.99,88.50,707.96,-0.53,-0.53,0.93
Peluntamig_IAP-CD47_Heavy_Chain_1,peluntamig.py,114,6.09,12509.80,56.14,701.75,614.04,1052.63,175.44,263.16,175.44,350.88,175.44,877.19,-0.31,-0.29,1.65
Peluntamig_IAP-CD47_Light_Chain_1,peluntamig.py,107,7.00,11814.09,54.21,467.29,934.58,373.83,560.75,654.21,467.29,186.92,0.00,934.58,-0.37,-0.37,1.66
Peluntamig_DLL3_Heavy_Chain_2,peluntamig.py,118,9.12,13351.67,58.47,762.71,508.47,508.47,169.49,423.73,254.24,254.24,254.24,1016.95,-0.75,-0.74,1.22
Peluntamig_DLL3_Light_Chain_2,peluntamig.py,107,7.00,11814.09,54.21,467.29,934.58,373.83,560.75,654.21,467.29,186.92,0.00,934.58,-0.37,-0.37,1.66
Pembrolizumab_PDCD1-CD279-PD1_Heavy_Chain_1,pembrolizumab.py,120,8.55,13482.89,57.50,500.00,416.67,916.67,83.33,250.00,500.00,250.00,333.33,1000.00,-0.51,-0.50,1.22
Pembrolizumab_PDCD1-CD279-PD1_Light_Chain_1,pembrolizumab.py,111,7.00,11997.33,53.15,630.63,1171.17,450.45,360.36,630.63,360.36,90.09,0.00,990.99,-0.19,-0.19,2.01
Pemivibart_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,pemivibart.py,124,4.96,13383.63,51.61,725.81,806.45,645.16,161.29,241.94,403.23,322.58,161.29,1370.97,-0.28,-0.26,1.65
Pemivibart_SARS-CoV-2-Spike-RBD_Light_Chain_1,pemivibart.py,112,4.99,11710.70,55.36,625.00,803.57,535.71,446.43,535.71,178.57,89.29,0.00,1250.00,-0.27,-0.29,1.52
Penpulimab_PDCD1-CD279-PD1_Heavy_Chain_1,penpulimab.py,118,8.03,12904.19,50.85,847.46,847.46,677.97,169.49,254.24,338.98,338.98,169.49,1271.19,-0.28,-0.26,1.65
Penpulimab_PDCD1-CD279-PD1_Light_Chain_1,penpulimab.py,107,7.95,11851.16,57.94,467.29,841.12,373.83,373.83,560.75,467.29,93.46,280.37,747.66,-0.43,-0.43,0.82
Pertuzumab_ERBB2-CD340-HER2_Heavy_Chain_1,pertuzumab.py,119,6.46,13096.45,51.26,588.24,924.37,840.34,84.03,336.13,504.20,252.10,168.07,1176.47,-0.27,-0.25,1.65
Pertuzumab_ERBB2-CD340-HER2_Light_Chain_1,pertuzumab.py,107,8.55,11779.05,57.94,560.75,467.29,560.75,654.21,560.75,373.83,93.46,93.46,841.12,-0.32,-0.32,0.93
Polatuzumab_AGM6-CD79B_Heavy_Chain_1,polatuzumab.py,117,5.34,12794.14,50.43,683.76,854.70,683.76,427.35,341.88,256.41,341.88,85.47,1282.05,-0.25,-0.23,1.65
Polatuzumab_AGM6-CD79B_Light_Chain_1,polatuzumab.py,111,4.55,11983.03,58.56,540.54,810.81,450.45,450.45,540.54,450.45,90.09,0.00,810.81,-0.45,-0.44,1.54
Pozelimab_C5_Heavy_Chain_1,pozelimab.py,120,5.18,13068.35,57.50,416.67,750.00,833.33,416.67,416.67,166.67,333.33,83.33,833.33,-0.25,-0.24,1.65
Pozelimab_C5_Light_Chain_1,pozelimab.py,107,9.04,11660.97,53.27,747.66,747.66,373.83,560.75,560.75,467.29,186.92,93.46,934.58,-0.32,-0.33,1.84
Prolgolimab_PDCD1-CD279-PD1_Heavy_Chain_1,prolgolimab.py,129,8.62,13949.50,46.51,775.19,775.19,930.23,155.04,232.56,232.56,465.12,232.56,1550.39,-0.18,-0.16,1.65
Prolgolimab_PDCD1-CD279-PD1_Light_Chain_1,prolgolimab.py,106,8.73,11272.41,52.83,754.72,660.38,849.06,471.70,566.04,188.68,188.68,0.00,1037.74,-0.30,-0.32,1.58
Pucotenlimab_PDCD1-CD279-PD1_Heavy_Chain_1,pucotenlimab.py,118,8.99,12778.13,50.85,762.71,847.46,677.97,169.49,254.24,338.98,338.98,169.49,1355.93,-0.31,-0.29,1.65
Pucotenlimab_PDCD1-CD279-PD1_Light_Chain_1,pucotenlimab.py,111,6.38,11982.34,50.45,720.72,540.54,450.45,540.54,720.72,540.54,180.18,270.27,990.99,-0.35,-0.36,1.66
Pulocimab_KDR-CD309-VEGFR2_Heavy_Chain_1,pulocimab.py,116,8.65,12575.93,53.45,775.86,689.66,862.07,344.83,172.41,344.83,258.62,258.62,948.28,-0.11,-0.09,1.33
Pulocimab_KDR-CD309-VEGFR2_Light_Chain_1,pulocimab.py,107,7.96,11476.73,51.40,747.66,654.21,467.29,560.75,560.75,560.75,186.92,93.46,1028.04,-0.23,-0.23,1.18
Racotumomab_Idiotope-of-anti-NeuGc-ganliosides_Heavy_Chain_1,racotumomab.py,121,5.36,13682.92,61.16,578.51,661.16,495.87,247.93,247.93,413.22,330.58,82.64,826.45,-0.63,-0.62,1.14
Racotumomab_Idiotope-of-anti-NeuGc-ganliosides_Light_Chain_1,racotumomab.py,107,5.65,11797.93,60.75,280.37,934.58,280.37,654.21,280.37,280.37,186.92,93.46,934.58,-0.43,-0.43,0.97
Rademikibart_IL4R-CD124_Heavy_Chain_1,rademikibart.py,115,9.04,12425.74,49.57,869.57,782.61,782.61,173.91,173.91,434.78,260.87,173.91,1391.30,-0.19,-0.17,1.65
Rademikibart_IL4R-CD124_Light_Chain_1,rademikibart.py,109,6.85,11816.96,55.05,733.94,825.69,366.97,458.72,550.46,366.97,183.49,0.00,1009.17,-0.37,-0.37,1.66
Ramucirumab_KDR-CD309-VEGFR2_Heavy_Chain_1,ramucirumab.py,116,8.65,12575.93,53.45,775.86,689.66,862.07,344.83,172.41,344.83,258.62,258.62,948.28,-0.11,-0.09,1.33
Ramucirumab_KDR-CD309-VEGFR2_Light_Chain_1,ramucirumab.py,107,7.96,11476.73,51.40,747.66,560.75,467.29,654.21,560.75,560.75,186.92,93.46,1028.04,-0.23,-0.23,1.18
Ravulizumab_C5_Heavy_Chain_1,ravulizumab.py,122,6.11,13694.13,54.92,491.80,491.80,983.61,245.90,327.87,409.84,409.84,245.90,901.64,-0.35,-0.33,1.65
Ravulizumab_C5_Light_Chain_1,ravulizumab.py,107,5.09,11387.59,53.27,654.21,841.12,467.29,560.75,560.75,373.83,93.46,93.46,1028.04,-0.23,-0.23,1.31
Recaticimab_PCSK9_Heavy_Chain_1,recaticimab.py,121,6.09,13915.28,59.50,578.51,330.58,909.09,165.29,247.93,330.58,413.22,330.58,743.80,-0.61,-0.59,1.22
Recaticimab_PCSK9_Light_Chain_1,recaticimab.py,112,9.43,12404.82,58.93,357.14,892.86,357.14,446.43,446.43,625.00,178.57,89.29,714.29,-0.41,-0.42,1.26
Regdanvimab_SARS-CoV-2-Spike-RBD_Heavy_Chain_1,regdanvimab.py,128,9.15,14374.19,56.25,312.50,937.50,703.12,390.62,468.75,234.38,312.50,234.38,781.25,-0.30,-0.29,1.29
Regdanvimab_SARS-CoV-2-Spike-RBD_Light_Chain_1,regdanvimab.py,110,4.72,11364.40,51.82,545.45,909.09,545.45,454.55,636.36,181.82,181.82,0.00,1363.64,-0.23,-0.25,1.52
Relatlimab_LAG3-CD223_Heavy_Chain_1,relatlimab.py,120,6.76,13458.78,55.00,500.00,1000.00,583.33,250.00,416.67,333.33,500.00,0.00,916.67,-0.41,-0.40,1.65
Relatlimab_LAG3-CD223_Light_Chain_1,relatlimab.py,107,6.46,11666.87,54.21,841.12,1028.04,186.92,560.75,654.21,373.83,186.92,0.00,747.66,-0.31,-0.31,1.66
Remternetug_APP_Heavy_Chain_1,remternetug.py,122,6.47,13027.21,52.46,655.74,819.67,655.74,163.93,245.90,327.87,245.90,163.93,1475.41,-0.27,-0.25,1.65
Remternetug_APP_Light_Chain_1,remternetug.py,107,8.64,11723.98,56.07,560.75,747.66,373.83,467.29,467.29,467.29,280.37,93.46,934.58,-0.37,-0.37,1.27
Reslizumab_IL5_Heavy_Chain_1,reslizumab.py,116,5.25,12706.97,54.31,517.24,948.28,862.07,344.83,172.41,172.41,344.83,86.21,1120.69,-0.21,-0.19,1.65
Reslizumab_IL5_Light_Chain_1,reslizumab.py,107,7.94,11547.76,57.01,654.21,747.66,467.29,467.29,560.75,373.83,93.46,93.46,841.12,-0.32,-0.32,1.30
Retifanlimab_PDCD1-CD279-PD1_Heavy_Chain_1,retifanlimab.py,119,6.92,13241.64,56.30,672.27,504.20,1008.40,252.10,336.13,252.10,420.17,168.07,756.30,-0.36,-0.34,1.65
Retifanlimab_PDCD1-CD279-PD1_Light_Chain_1,retifanlimab.py,111,5.25,11913.17,52.25,540.54,720.72,540.54,360.36,720.72,630.63,90.09,180.18,990.99,-0.30,-0.31,1.66
Riliprubart_C1S_Heavy_Chain_1,riliprubart.py,119,6.91,13048.40,55.46,840.34,504.20,924.37,420.17,336.13,252.10,252.10,0.00,924.37,-0.36,-0.35,1.22
Riliprubart_C1S_Light_Chain_1,riliprubart.py,111,4.17,12083.13,55.86,540.54,630.63,360.36,720.72,630.63,360.36,180.18,90.09,900.90,-0.45,-0.45,1.66
Rinatabart_FOLR1_Heavy_Chain_1,rinatabart.py,123,9.15,13524.90,53.66,894.31,650.41,813.01,162.60,243.90,325.20,243.90,162.60,1138.21,-0.33,-0.32,1.43
Rinatabart_FOLR1_Light_Chain_1,rinatabart.py,107,8.68,11337.57,53.27,747.66,654.21,560.75,560.75,560.75,373.83,186.92,93.46,934.58,-0.13,-0.13,1.84
Ripertamab_MS4A1-CD20_Heavy_Chain_1,ripertamab.py,121,8.86,13154.50,55.37,909.09,495.87,661.16,165.29,330.58,247.93,330.58,247.93,1074.38,-0.41,-0.41,1.74
Ripertamab_MS4A1-CD20_Light_Chain_1,ripertamab.py,106,9.04,11309.53,53.77,754.72,471.70,566.04,566.04,754.72,283.02,283.02,94.34,849.06,-0.26,-0.27,1.64
Risankizumab_IL23A_Heavy_Chain_1,risankizumab.py,120,7.92,13381.82,56.67,666.67,416.67,750.00,500.00,416.67,250.00,333.33,166.67,833.33,-0.44,-0.42,1.65
Risankizumab_IL23A_Light_Chain_1,risankizumab.py,107,9.01,11757.10,56.07,654.21,560.75,654.21,560.75,560.75,467.29,186.92,93.46,654.21,-0.27,-0.27,1.40
Rituximab_MS4A1-CD20_Heavy_Chain_1,rituximab.py,121,8.86,13154.50,55.37,909.09,495.87,661.16,165.29,330.58,247.93,330.58,247.93,1074.38,-0.41,-0.41,1.74
Rituximab_MS4A1-CD20_Light_Chain_1,rituximab.py,106,9.04,11309.53,53.77,754.72,471.70,566.04,566.04,754.72,283.02,283.02,94.34,849.06,-0.26,-0.27,1.64
Rocatinlimab_TNFRSF4-CD134-OX40_Heavy_Chain_1,rocatinlimab.py,117,9.27,12979.71,53.85,427.35,1025.64,683.76,341.88,512.82,256.41,341.88,256.41,769.23,-0.24,-0.23,1.65
Rocatinlimab_TNFRSF4-CD134-OX40_Light_Chain_1,rocatinlimab.py,107,6.47,11494.64,55.14,654.21,934.58,373.83,467.29,560.75,373.83,93.46,0.00,1028.04,-0.29,-0.29,1.66
Roconkibart_IL17A_Heavy_Chain_1,roconkibart.py,117,5.69,13055.44,52.99,683.76,512.82,769.23,256.41,256.41,427.35,341.88,341.88,1111.11,-0.34,-0.32,1.65
Roconkibart_IL17A_Light_Chain_1,roconkibart.py,112,8.64,12244.61,56.25,178.57,892.86,892.86,357.14,625.00,357.14,89.29,89.29,892.86,-0.30,-0.30,1.22
Romosozumab_SOST_Heavy_Chain_1,romosozumab.py,123,4.99,13652.93,56.91,650.41,406.50,894.31,162.60,243.90,243.90,325.20,325.20,1056.91,-0.54,-0.52,1.22
Romosozumab_SOST_Light_Chain_1,romosozumab.py,107,7.94,11689.92,57.94,373.83,841.12,373.83,560.75,560.75,373.83,93.46,93.46,934.58,-0.38,-0.38,0.93
Rosopatamab_FOLH1-GCPII-PSMA_Heavy_Chain_1,rosopatamab.py,115,5.29,12685.95,57.39,608.70,608.70,695.65,347.83,347.83,260.87,347.83,86.96,956.52,-0.50,-0.48,1.58
Rosopatamab_FOLH1-GCPII-PSMA_Light_Chain_1,rosopatamab.py,107,5.59,11678.81,57.94,373.83,654.21,467.29,467.29,747.66,373.83,186.92,93.46,841.12,-0.47,-0.47,0.93
Rovelizumab_ITGAL-CD11A-LFA1A-and-ITGB2-CD18_Heavy_Chain_1,rovelizumab.py,120,8.96,13161.63,53.33,833.33,583.33,750.00,166.67,333.33,333.33,333.33,250.00,1083.33,-0.43,-0.41,1.65
Rovelizumab_ITGAL-CD11A-LFA1A-and-ITGB2-CD18_Light_Chain_1,rovelizumab.py,111,4.75,12172.29,58.56,450.45,720.72,360.36,450.45,630.63,450.45,90.09,180.18,810.81,-0.52,-0.52,1.77
Rozanolixizumab_FCGRT-FcRn_Heavy_Chain_1,rozanolixizumab.py,117,6.46,12808.23,50.43,512.82,854.70,1025.64,256.41,341.88,341.88,256.41,170.94,1196.58,-0.12,-0.10,1.65
Rozanolixizumab_FCGRT-FcRn_Light_Chain_1,rozanolixizumab.py,112,8.98,12133.58,55.36,357.14,982.14,357.14,535.71,535.71,535.71,89.29,89.29,982.14,-0.21,-0.21,1.53
Sabatolimab_HAVCR2-TIM3_Heavy_Chain_1,sabatolimab.py,118,8.57,12872.23,55.93,593.22,338.98,1016.95,169.49,338.98,254.24,254.24,338.98,1101.69,-0.43,-0.41,1.22
Sabatolimab_HAVCR2-TIM3_Light_Chain_1,sabatolimab.py,111,7.99,11914.13,56.76,630.63,630.63,540.54,450.45,540.54,450.45,90.09,90.09,900.90,-0.35,-0.36,1.59
Sacituzumab_TACSTD2-TROP2-EGP1_Heavy_Chain_1,sacituzumab.py,121,8.55,13293.67,52.89,661.16,578.51,743.80,165.29,247.93,578.51,413.22,165.29,1157.02,-0.29,-0.28,1.65
Sacituzumab_TACSTD2-TROP2-EGP1_Light_Chain_1,sacituzumab.py,107,7.95,11591.88,55.14,747.66,654.21,654.21,654.21,560.75,373.83,93.46,0.00,747.66,-0.18,-0.18,1.11
